ID,Type,Speaker,Expression,Text,Background,Music,Item,Effect,NextID
acquire_mud_sample,나레이션,watson,,"**[획득: 진흙 샘플]**

스탠거슨을 심문할 때 ""어젯밤의 행적""을 물을 수 있습니다.",kitchen,,,,CHOICE:kitchen_entrance
kitchen_cupboard_investigation,대사,watson,,"찬장을 연다.

그릇들... 식기들...

그리고 찬장 뒤쪽에... 무언가 반짝인다.

홈즈가 손을 뻗는다.

[홈즈]: 이건...

낡은 로켓 케이스다.

홈즈가 케이스를 연다.

안에 여성의 초상화가 들어있다.

[홈즈]: 루시의 것이야.

[왓슨]: 왜 부엌 찬장에...?

[홈즈]: 누군가 숨긴 거지. 엘렌에게 전달하려다 실패한 것 같아.",kitchen,,,,CHOICE:acquire_locket_case
acquire_locket_case,나레이션,watson,,"**[획득: 루시의 로켓 케이스]**

엘렌에게 어머니의 유품을 전달할 수 있습니다.",kitchen,,,,CHOICE:kitchen_entrance
kitchen_servants_talk,대사,watson,,"하인에게 다가간다.

[왓슨]: 실례합니다. 백작님은 어디 계신가요?

하인이 떨린다.

[하인]: 저, 저희는... 모릅니다...

[왓슨]: 언제부터 보지 못하셨나요?

[하인]: 3일... 아니... 4일 전부터...

홈즈가 끼어든다.

[홈즈]: 스탠거슨 씨는 어디 있습니까?

[하인]: 서, 서재에... 계실 겁니다...

하인의 안색이 창백하다.

[홈즈]: (왓슨에게 속삭인다) 공포는 가장 강력한 자물쇠지.",kitchen,,,,CHOICE:kitchen_entrance
bedroom,대사,watson,,"침실에 들어선다. 큰 침대와 옷장, 그리고 책상이 보인다.

책상 위에 새로 작성된 서류가 놓여있다.

구석에 작은 서랍장이 눈에 띈다. 가장 위 서랍에는 정교한 자물쇠가 달려있다.

그리고 침대 옆에 작은 화장대가 보인다.

홈즈가 주변을 천천히 살핀다.

[홈즈]: 왓슨, 침실을 꼼꼼히 조사하자.

당신이 주변을 살펴본다. 침대는 깔끔하게 정돈되어 있다. 시트는 고급 린넨이고, 베개는 깃털로 채워져 있다.

홈즈가 침대 밑을 들여다본다.

[홈즈]: 왓슨, 잠깐... 여기 뭔가 있어.

침대 밑에서 작은 종이 쪼가리를 발견한다. 찢어진 편지의 일부분인 것 같다.

홈즈가 조심스럽게 주워 읽는다.

[홈즈]: ""...유타에서의 일을 잊을 수 없소. 당신이 저지른 죄는..."" 흥미롭군. 편지가 찢어져 있어.

그가 침대 옆 융단에 시선을 둔다.

[홈즈]: 융단 밑도 살펴보자.

홈즈가 융단의 한쪽 끝을 살짝 들춰본다.

[홈즈]: 여기 마루바닥에 얼룩이 있어.

당신이 다가가 본다. 희미한 붉은 얼룩... 그리고 검은 흙자국.

[왓슨]: 이건... 혹시 피?

홈즈가 고개를 젓는다.

[홈즈]: 아니야. 와인 자국이야. 하지만 이 검은 흙... 어디선가 가져온 거야. 누군가 밖에서 들어왔거나... 저택 어딘가 습한 곳을 다녀온 것 같아.",bedroom,,,,CHOICE:acquire_will_bedroom_v2|will_examine_forgery|examine_bed|wardrobe|bedroom_drawer|vanity|examine_walls|window|discover_attic_ladder|sudden_door_slam|upstairs
window,나레이션,watson,,"창밖을 본다. 정원이 보이고... 우물이 보인다. 그리고 마차도 여전히 서 있다.\\n\\n홈즈가 창가에 선다. \\\""마차가 아직 그대로 있군. 저 마차꾼... 아직 저택을 떠나지 않은 것 같아.\\\""",bedroom,,,,CHOICE:back_entrance|wardrobe|bedroom
wardrobe,나레이션,watson,,"옷장을 연다. 백작의 고급 의복들이 가지런히 걸려있다.

홈즈가 옷들을 살피며 중얼거린다. \""흥미롭군...\"" 그가 검은 코트의 주머니를 확인한다.

주머니에서 전보 한 장이 떨어진다.",bedroom,,,,CHOICE:acquire_telegram_wardrobe|search_clothes|bedroom|upstairs
search_clothes,나레이션,watson,,"옷들을 자세히 살핀다. 대부분 고급스러운 독일제 의복이다.

한 코트 소매에서 희미한 잉크 얼룩을 발견한다. 홈즈가 고개를 끄덕인다. ""최근에 편지를 많이 썼어. 서재를 조사해보자.""",bedroom,,,,CHOICE:acquire_telegram_wardrobe|main_entrance
vanity,나레이션,watson,,"화장대에 다가간다.

화려한 보석함들... 고급 향수병들... 하지만 모두 먼지가 쌓여있다. 오랫동안 사용하지 않은 흔적이.

홈즈가 서랍을 열어본다.

그 속에서... 작고 정교한 은빛 열쇠가 하나 눈에 띈다. 손잡이에 장미 문양이 새겨져 있다.",bedroom,,,,CHOICE:acquire_drawer_key_vanity|bedroom
acquire_drawer_key_vanity,대사,watson,,"[아이템 획득: 서랍 열쇠]

작고 정교한 은빛 열쇠를 집어든다. 손잡이에 장미 문양이 섬세하게 새겨져 있다.

홈즈가 열쇠를 살핀다.

[홈즈]: 이건 여성용 장신구 상자나 개인 서랍을 여는 열쇠 같아. 침실 어딘가에 이와 맞는 자물쇠가 있을 거야.

당신이 주변을 둘러보니... 침실 구석의 서랍장이 눈에 들어온다.",bedroom,,,,CHOICE:bedroom_drawer|bedroom
examine_bed,대사,watson,,"침대 주변을 살펴본다.

침대는 깔끔하게 정돈되어 있다. 시트는 고급 린넨이고, 베개는 깃털로 채워져 있다.

홈즈가 침대 밑을 들여다본다.

[홈즈]: 왓슨, 잠깐... 여기 뭔가 있어.

침대 밑에서 작은 종이 쪼가리를 발견한다. 찢어진 편지의 일부분인 것 같다.

홈즈가 조심스럽게 주워 읽는다.

[홈즈]: ""...유타에서의 일을 잊을 수 없소. 당신이 저지른 죄는..."" 흥미롭군. 편지가 찢어져 있어.

그가 침대 옆 융단에 시선을 둔다.

[홈즈]: 융단 밑도 살펴보자.

홈즈가 융단의 한 끝을 살짝 들춰본다.

[홈즈]: 여기 마루바닥에 얼룩이 있어.

당신이 다가가 본다. 희미한 붉은 얼룩... 그리고 검은 흙자국.

[왓슨]: 이건... 혹시 피?

홈즈가 고개를 젓는다.

[홈즈]: 아니야. 와인 자국이야. 하지만 이 검은 흙... 어디선가 가져온 거야. 누군가 밖에서 들어왔거나... 저택 어딘가 습한 곳을 다녀온 것 같아.",bedroom,,,,CHOICE:bedroom
examine_walls,대사,watson,,"벽을 따라 걸린 그림들을 살펴본다.

대부분 풍경화다. 독일의 성, 산, 호수...

그런데 한 그림이 눈에 띈다. 유타의 황량한 사막을 그린 그림.

홈즈가 그림 앞에 멈춰 선다.

[홈즈]: 왓슨, 이 그림... 유타야. 백작이 왜 유타 그림을 침실에 걸어뒀을까?

그림 뒷면에 작은 글씨가 새겨져 있다.

""용서하소서, L... 1861년 유타.""

[홈즈]: 유타... 1861년... 그리고 이니셜 L. 백작의 과거에 무언가 숨겨진 사건이 있었던 것 같아.",bedroom,,,,CHOICE:examine_paintings|bedroom
examine_paintings,대사,watson,,"다른 그림들도 하나하나 살펴본다.

독일 하이델베르크 성... 라인강... 슈바르츠발트...

모두 백작의 고향과 관련된 그림들이다.

그런데 그림들 사이에 작은 사진 액자가 하나 있다.

흐릿한 흑백 사진. 젊은 여성과 어린 소녀가 함께 찍은 사진이다.

뒷면에 글씨가 있다. ""L... 그리고 엘렌, 1860년.""

홈즈가 사진을 유심히 본다.

[홈즈]: 이니셜 L... 그리고 엘렌. 백작의 과거에 이 두 사람이 중요한 역할을 했던 것 같아.",bedroom,,,,CHOICE:bedroom|upstairs
discover_attic_ladder,대사,watson,,"천장을 올려다보다가... 문득 이상한 것을 발견한다.

침실 구석, 옷장 바로 옆 천장에... 희미한 틈이 보인다.

홈즈가 당신의 시선을 따라 천장을 본다.

[홈즈]: 왓슨, 저건... 다락방 입구야!

그가 옷장을 옆으로 조금 밀자, 벽면에 접혀있던 작은 사다리가 드러난다.

[왓슨]: 이렇게 감춰져 있었군요... 

홈즈가 사다리를 내린다. 오래된 나무 사다리가 삐걱거리며 펼쳐진다.

[홈즈]: 누군가 이 다락방을 사용했어. 먼지가 적고... 사다리에 최근 손자국이 있어.",bedroom,,,,CHOICE:attic_hub|bedroom_hub
attic_interior,대사,watson,,"사다리를 타고 다락방으로 올라간다.

좁은 공간... 하지만 예상보다 깔끔하게 정돈되어 있다.

작은 침대, 책상, 그리고 촛대가 놓여있다. 누군가 이곳에서... 살았다.

홈즈가 주변을 살핀다.

[홈즈]: 왓슨, 이곳은 누군가의 거주 공간이야. 최근까지 사용한 흔적이 보여.

책상 위에 낡은 일기장이 놓여있다.

선반에는 몇 권의 책들... ""셰익스피어 전집"", ""성경"", ""과학 입문""...

침대 옆 벽에는 작은 창문이 있다. 하지만 두꺼운 커튼으로 가려져 있다.

[홈즈]: 외부에서 보이지 않도록... 누군가를 철저하게 숨긴 것 같아.

당신은 주변을 살핀다. 누가 이곳에 살았을까?",attic,,,,CHOICE:ellen_diary_attic|attic_bed_area|attic_bookshelf|bedroom
ellen_diary_attic,대사,watson,,"일기장을 조심스럽게 펼친다. 표지에 ""엘렌의 일기""라고 적혀있다.

**1875년 3월 1일**
오늘은 제 다섯 번째 생일이에요.
아버지가 케이크를 만들어주셨어요. 
하지만 밖에 나갈 수는 없어요. 
아버지가 ""위험하다""고 하셨어요.

**1878년 7월 15일**
창밖을 봤어요. 새들이 자유롭게 날아가요.
저도 언젠가... 밖에 나갈 수 있을까요?
아버지는 ""언젠가는""이라고만 하세요.

**1881년 11월 20일**
오늘 아버지가 울고 계셨어요.
제가 물어봤더니... ""어머니 생각이 났다""고 하셨어요.
어머니... 저는 어머니를 본 적이 없어요.
하지만 아버지는 항상 말씀하세요. ""넌 어머니를 닮았다""고.

**1885년 5월 3일**
드레버 아저씨가 또 왔어요.
저는 다락방에 숨어야 했어요.
무서워요... 왜 저는 항상 숨어야 하는 걸까요?

마지막 페이지:

**1886년 12월 18일 (어제)**
아버지가 이상해요. 너무 괴로워하세요.
무슨 일이 일어나려는 걸까요?
두려워요...

홈즈가 일기를 읽고 침묵한다.

[홈즈]: 엘렌... 20년간 갇혀 살았군. 백작은 그녀를 지키려 했지만... 감옥이나 다름없었어.",attic,,,,CHOICE:attic_interior|bedroom
attic_bed_area,대사,watson,,"침대 주변을 살펴본다.

작은 침대... 하지만 정성스럽게 만들어진 이불과 베개가 있다.

침대 옆 작은 상자를 열어본다.

안에는... 손수건, 리본, 작은 인형... 여자아이가 소중히 간직했을 물건들이다.

그리고 작은 사진 한 장.

젊은 여성의 사진이다. 뒷면에 글씨가 있다.

""사랑하는 엘렌에게. 항상 너를 지켜볼게. - 엄마""

[왓슨]: 루시... 엘렌의 어머니...

홈즈가 사진을 본다.

[홈즈]: 백작이 엘렌에게 준 거야. 어머니를 기억하게 하려고...

당신은 가슴이 아프다. 엘렌... 어머니의 사진만 보며 자랐을...",attic,,,,CHOICE:attic_interior
attic_bookshelf,대사,watson,,"책장을 살펴본다.

셰익스피어, 괴테, 실러... 고전 문학들.

과학 입문서, 역사책, 지리책...

홈즈가 책들을 펼쳐본다.

[홈즈]: 백작이 엘렌을 교육했군. 체계적으로...

책 사이에서 종이 한 장이 떨어진다.

백작의 필체로 쓴 메모다.

""엘렌, 
세상은 넓고 아름답단다.
언젠가 너도 자유롭게 세상을 보게 될 거야.
그때까지... 이 책들로 세상을 배우렴.
- 아버지""

홈즈가 메모를 접는다.

[홈즈]: 백작은... 엘렌을 사랑했어. 하지만 자유를 줄 수는 없었지.",attic,,,,CHOICE:attic_interior
study_room,나레이션,,,"서재의 문을 연다. 

손잡이가 차갑다. 묘하게 불안한 느낌이 든다.

문이 삐걱 소리를 내며 천천히 열린다.

...

방 안으로 들어서자마자, 공기가 다르다. 

철 냄새. 피 냄새다.

벽을 보는 순간... 온몸에 소름이 돋는다.

**RACHE**

핏자국으로 쓰인 글자. 아직 완전히 마르지 않았다. 선명한 붉은색.

[왓슨]: ...이런 망할!

홈즈가 침착하게 방 안을 살핀다.

[홈즈]: 왓슨, 진정해. 현장을 오염시키면 안 돼.

책상이 엉망이다. 서류들이 바닥에 흩어져 있고...

바닥에는 투쟁의 흔적. 깨진 잉크병, 쓰러진 의자.

그리고... 찢어진 천 조각.

[왓슨]: 피가... 이렇게 많다니. 백작은 어디로 간 거지?

[홈즈]: 이 피의 양을 보면 중상을 입었을 가능성이 크지. 하지만 시신은 없어. 어딘가로 옮겨졌을 수도 있고...

문득, 뒤에서 바스락 소리가 들린다.

당신이 재빨리 돌아본다.

...아무도 없다. 하지만 창문 커튼이 살랑 흔들리고 있다.

바람일까? 아니면...

[홈즈]: (낮은 목소리로) 우리만 있는 게 아닐 수도 있어. 조심해.",library,,,,CHOICE:discover_stangerson|examine_rache|study_genealogy_investigation|examine_desk|examine_bookshelf|examine_cloth|main_entrance_return_study
discover_stangerson,대사,stangerson,,"내가 책장 뒤로 다가가자 누군가가 놀라 뒤로 물러섰다.

집사 복장의 중년 남자였다. 손에는 서류 뭉치를 들고 있고, 얼굴은 창백했다.

[스탠거슨]: 저, 저는... 스태그슨입니다. 백작님의 집사죠.

그의 목소리가 떨렸다.

[스탠거슨]: 탐정님들이신가요? 경찰이... 부르셨다고 들었습니다.

홈즈가 그의 손과 얼굴을 관찰했다. 그의 손이 미세하게 떨리고 있었다.

[홈즈]: 여기서 뭘 하고 계셨습니까?

스탠거슨이 시선을 피했다.

[스탠거슨]: 저는... 백작님의 서류를 정리하고 있었습니다. 혹시 단서가 있을까 해서요.

그가 서류 뭉치를 우리에게 보여준다. 백작의 재산 관련 문서들이었다.

[홈즈]: 그 서류들을 왜 숨기셨습니까?

[스탠거슨]: 숨긴 게 아닙니다! 놀라서 그만... 죄송합니다.

그의 눈빛이 진실된 것 같기도, 거짓말 같기도 했다.

홈즈가 스태그슨에게 말한다.

[홈즈]: 그럼 스태그슨씨, 저희가 조사하는 동안 협조해주시겠습니까?

[스탠거슨]: 물론입니다. 백작님을 찾는 게 저도 간절합니다...",library,,,,CHOICE:examine_rache|examine_desk|examine_cloth_with_stangerson|ask_stangerson
study_with_stangerson,대사,stangerson,,"스태그슨을 지켜보면서 서재를 조사한다.

그는 불안하게 서성이며 우리의 움직임을 주시하고 있다.

홈즈가 말한다.

[홈즈]: 스태그슨씨, 저희가 조사하는 동안 그대로 계시죠. 곧 질문이 있을 겁니다.

스태그슨이 고개를 끄덕이지만 식은땀을 흘린다.",,,,,CHOICE:examine_rache|examine_desk|examine_cloth_with_stangerson|ask_stangerson
examine_cloth,대사,watson,,"바닥을 살피다 책장 앞에 떨어진 검은 천 조각을 발견한다.

고급스러운 울 소재다. 찢어진 가장자리가 있다.

홈즈가 조심스럽게 집어든다.

[홈즈]: 흥미롭군. 이건 집사복에서 떨어진 것 같아.

그가 천을 빛에 비춰본다.

[홈즈]: 가장자리가 날카롭게 찢어졌어. 무언가 날카로운 것에... 못이나 돌출부에 걸렸을 때 생기는 찢어짐이야.

[왓슨]: 누군가 급하게 움직이다 옷이 찢긴 건가?

[홈즈]: 정확해. 그리고 천의 재질로 봐서는... 집사복일 가능성이 높아.

천 조각을 주머니에 넣는다.",,,,,CHOICE:examine_rache|examine_desk|discover_stangerson
examine_cloth_with_stangerson,대사,watson,,"바닥을 살피다 책장 앞에 떨어진 검은 천 조각을 발견한다.

고급스러운 울 소재다. 찢어진 가장자리가 있다.

홈즈가 조심스럽게 집어든다.

[홈즈]: 흥미롭군. 이건 집사복에서 떨어진 것 같아.

그 순간, 스태그슨의 얼굴이 창백해진다.

홈즈가 천을 빛에 비춰보며 말한다.

[홈즈]: 가장자리가 날카롭게 찢어졌어. 무언가 날카로운 것에... 못이나 돌출부에 걸렸을 때 생기는 찢어짐이야.

스태그슨이 불안하게 자신의 옷자락을 본다. 그의 집사복 한쪽이 찢어져 있다.

[왓슨]: 누군가 급하게 움직이다 옷이 찢긴 건가?

[홈즈]: 정확해. 그리고 천의 재질로 봐서는... 집사복일 가능성이 높아.

스태그슨이 말을 더듬는다.

[스태그슨]: 저, 저건... 제가... 조사하다가...

거짓말이 분명하다.

천 조각을 주머니에 넣는다.",,,,,CHOICE:confront_stangerson_cloth|examine_rache|examine_desk|ask_stangerson
